FID,r__2008
0,628.549743652343750
1,457.813720703125000
2,475.289520263671875
3,443.968994140625000
4,428.810150146484375
5,561.899353027343750
6,685.033813476562500
7,389.552825927734375
8,625.934509277343750
9,498.678833007812500
10,431.352233886718750
11,467.319427490234375
12,428.491241455078125
13,306.593902587890625
14,365.553466796875000
15,536.076538085937500
16,359.815338134765625
17,388.596435546875000
18,507.498718261718750
19,364.069335937500000
20,309.852905273437500
21,323.591491699218750
22,299.853454589843750
23,673.988403320312500
24,399.797332763671875
25,331.448303222656250
26,404.096618652343750
27,400.571228027343750
28,302.368133544921875
29,302.485473632812500
30,389.595336914062500
31,341.428802490234375
32,288.996520996093750
33,292.592864990234375
34,247.116287231445312
35,277.390716552734375
36,496.206481933593750
37,421.335906982421875
38,341.620971679687500
39,296.331481933593750
40,302.847106933593750
41,294.420471191406250
42,276.220001220703125
43,263.020751953125000
44,273.642028808593750
45,287.646697998046875
46,296.229461669921875
47,287.823974609375000
48,284.026580810546875
49,215.233398437500000
50,282.934051513671875
51,530.085083007812500
52,705.873474121093750
53,568.758728027343750
54,480.952880859375000
55,519.138305664062500
56,386.679565429687500
57,305.575286865234375
58,272.346130371093750
59,274.027282714843750
60,256.597747802734375
61,235.601776123046875
62,244.675643920898438
63,268.372772216796875
64,288.505767822265625
65,356.984741210937500
66,292.204833984375000
67,270.897644042968750
68,227.998443603515625
69,327.948974609375000
70,307.861206054687500
71,284.167572021484375
72,298.705047607421875
73,399.508850097656250
74,447.253387451171875
75,370.934082031250000
76,485.189880371093750
77,504.753540039062500
78,439.559204101562500
79,376.628723144531250
80,324.813354492187500
81,303.624420166015625
82,286.983703613281250
83,281.062438964843750
84,258.295227050781250
85,239.835540771484375
86,252.363861083984375
87,266.564453125000000
88,278.285247802734375
89,300.582916259765625
90,295.705139160156250
91,265.516326904296875
92,261.629486083984375
93,216.200698852539062
94,277.015594482421875
95,448.238922119140625
96,358.141693115234375
97,316.745941162109375
98,354.476989746093750
99,422.193664550781250
100,334.071838378906250
101,357.694946289062500
102,373.282318115234375
103,392.760833740234375
104,380.398345947265625
105,337.824157714843750
106,283.067016601562500
107,304.515289306640625
108,311.455688476562500
109,308.370880126953125
110,269.416442871093750
111,255.230392456054688
112,294.653137207031250
113,268.076538085937500
114,256.068420410156250
115,277.748168945312500
116,270.506317138671875
117,265.500457763671875
118,254.807800292968750
119,258.849548339843750
120,314.968048095703125
121,221.286895751953125
122,193.400497436523438
123,140.365417480468750
124,146.312759399414062
125,463.841186523437500
126,345.314941406250000
127,312.240844726562500
128,312.882080078125000
129,417.201782226562500
130,432.950317382812500
131,347.166137695312500
132,351.363311767578125
133,409.714965820312500
134,413.527526855468750
135,527.940917968750000
136,505.786804199218750
137,417.908172607421875
138,313.990478515625000
139,375.789581298828125
140,444.085540771484375
141,337.540557861328125
142,284.442199707031250
143,273.146545410156250
144,321.687469482421875
145,266.298309326171875
146,288.928070068359375
147,287.939086914062500
