X,Y,Z
30.4362498814565079,-1.04624978501542576,264.37030029296875
30.4445832147565056,-1.04624978501542576,309.484375
30.4529165480565069,-1.04624978501542576,503.241455078125
30.4612498813565082,-1.04624978501542576,1006.30059814453125
30.4029165482565062,-1.05458311831542573,153.74530029296875
30.4112498815565075,-1.05458311831542573,186.981414794921875
30.4279165481565066,-1.05458311831542573,246.28887939453125
30.4362498814565079,-1.05458311831542573,234.239028930664062
30.4445832147565056,-1.05458311831542573,264.20037841796875
30.4529165480565069,-1.05458311831542573,544.36346435546875
30.4612498813565082,-1.05458311831542573,648.75445556640625
30.469583214656506,-1.05458311831542573,324.38909912109375
30.4779165479565073,-1.05458311831542573,129.539459228515625
30.3529165484565056,-1.06291645161542569,132.687149047851562
30.3612498817565069,-1.06291645161542569,139.582015991210938
30.3695832150565082,-1.06291645161542569,101.867195129394531
30.3779165483565059,-1.06291645161542569,175.545761108398438
30.3862498816565072,-1.06291645161542569,144.52716064453125
30.3945832149565049,-1.06291645161542569,173.43560791015625
30.4029165482565062,-1.06291645161542569,180.298385620117188
30.4112498815565075,-1.06291645161542569,170.041046142578125
30.4195832148565053,-1.06291645161542569,186.11822509765625
30.4279165481565066,-1.06291645161542569,191.677017211914062
30.4362498814565079,-1.06291645161542569,215.78271484375
30.4445832147565056,-1.06291645161542569,241.803436279296875
30.4529165480565069,-1.06291645161542569,323.808502197265625
30.4612498813565082,-1.06291645161542569,317.530303955078125
30.469583214656506,-1.06291645161542569,181.3056640625
30.3529165484565056,-1.07124978491542588,183.523086547851562
30.3612498817565069,-1.07124978491542588,197.126190185546875
30.3695832150565082,-1.07124978491542588,197.390182495117188
30.3779165483565059,-1.07124978491542588,206.962142944335938
30.3862498816565072,-1.07124978491542588,222.6177978515625
30.3945832149565049,-1.07124978491542588,248.637451171875
30.4029165482565062,-1.07124978491542588,253.815353393554688
30.4112498815565075,-1.07124978491542588,313.54315185546875
30.4195832148565053,-1.07124978491542588,205.341567993164062
30.4279165481565066,-1.07124978491542588,184.075057983398438
30.4362498814565079,-1.07124978491542588,175.172271728515625
30.4445832147565056,-1.07124978491542588,180.870208740234375
30.4529165480565069,-1.07124978491542588,183.705856323242188
30.4612498813565082,-1.07124978491542588,161.821853637695312
30.3529165484565056,-1.07958311821542585,184.136886596679688
30.3612498817565069,-1.07958311821542585,190.7391357421875
30.3695832150565082,-1.07958311821542585,201.26239013671875
30.3779165483565059,-1.07958311821542585,214.932907104492188
30.3862498816565072,-1.07958311821542585,233.4764404296875
30.3945832149565049,-1.07958311821542585,282.746795654296875
30.4029165482565062,-1.07958311821542585,410.49945068359375
30.4112498815565075,-1.07958311821542585,420.03680419921875
30.4195832148565053,-1.07958311821542585,240.657730102539062
30.4279165481565066,-1.07958311821542585,175.883712768554688
30.4362498814565079,-1.07958311821542585,170.212387084960938
30.4445832147565056,-1.07958311821542585,163.345474243164062
30.4529165480565069,-1.07958311821542585,168.353134155273438
30.3445832151565078,-1.08791645151542582,138.17529296875
30.3529165484565056,-1.08791645151542582,192.842025756835938
30.3612498817565069,-1.08791645151542582,198.206192016601562
30.3695832150565082,-1.08791645151542582,223.546783447265625
30.3779165483565059,-1.08791645151542582,246.855377197265625
30.3862498816565072,-1.08791645151542582,245.229583740234375
30.3945832149565049,-1.08791645151542582,262.15167236328125
30.4029165482565062,-1.08791645151542582,308.303466796875
30.4112498815565075,-1.08791645151542582,357.51483154296875
30.4195832148565053,-1.08791645151542582,268.191192626953125
30.4279165481565066,-1.08791645151542582,198.2181396484375
30.4362498814565079,-1.08791645151542582,173.974075317382812
30.4445832147565056,-1.08791645151542582,166.078079223632812
30.4529165480565069,-1.08791645151542582,139.789947509765625
30.3445832151565078,-1.09624978481542579,188.637832641601562
30.3529165484565056,-1.09624978481542579,195.148971557617188
30.3612498817565069,-1.09624978481542579,210.651596069335938
30.3695832150565082,-1.09624978481542579,254.828659057617188
30.3779165483565059,-1.09624978481542579,310.242706298828125
30.3862498816565072,-1.09624978481542579,275.31170654296875
30.3945832149565049,-1.09624978481542579,264.87762451171875
30.4029165482565062,-1.09624978481542579,286.545074462890625
30.4112498815565075,-1.09624978481542579,466.58837890625
30.4195832148565053,-1.09624978481542579,413.328765869140625
30.4279165481565066,-1.09624978481542579,222.759521484375
30.4362498814565079,-1.09624978481542579,185.754608154296875
30.4445832147565056,-1.09624978481542579,181.491851806640625
30.4529165480565069,-1.09624978481542579,136.074539184570312
30.3445832151565078,-1.10458311811542575,187.149017333984375
30.3529165484565056,-1.10458311811542575,186.506210327148438
30.3612498817565069,-1.10458311811542575,214.84124755859375
30.3695832150565082,-1.10458311811542575,259.00482177734375
30.3779165483565059,-1.10458311811542575,350.74761962890625
30.3862498816565072,-1.10458311811542575,325.71551513671875
30.3945832149565049,-1.10458311811542575,309.78704833984375
30.4029165482565062,-1.10458311811542575,288.4598388671875
30.4112498815565075,-1.10458311811542575,378.050994873046875
30.4195832148565053,-1.10458311811542575,426.00201416015625
30.4279165481565066,-1.10458311811542575,365.251800537109375
30.4362498814565079,-1.10458311811542575,253.031265258789062
30.4445832147565056,-1.10458311811542575,221.540359497070312
30.3445832151565078,-1.11291645141542572,188.830169677734375
30.3529165484565056,-1.11291645141542572,189.885147094726562
30.3612498817565069,-1.11291645141542572,207.560089111328125
30.3695832150565082,-1.11291645141542572,220.467254638671875
30.3779165483565059,-1.11291645141542572,268.79791259765625
30.3862498816565072,-1.11291645141542572,360.265533447265625
30.3945832149565049,-1.11291645141542572,340.97637939453125
30.4029165482565062,-1.11291645141542572,281.108154296875
30.4112498815565075,-1.11291645141542572,554.2021484375
30.4195832148565053,-1.11291645141542572,960.4962158203125
30.4279165481565066,-1.11291645141542572,1063.2396240234375
30.4362498814565079,-1.11291645141542572,488.637908935546875
30.4445832147565056,-1.11291645141542572,284.83160400390625
30.4529165480565069,-1.11291645141542572,151.312744140625
30.3445832151565078,-1.12124978471542569,164.4124755859375
30.3529165484565056,-1.12124978471542569,190.823822021484375
30.3612498817565069,-1.12124978471542569,190.019561767578125
30.3695832150565082,-1.12124978471542569,209.043533325195312
30.3779165483565059,-1.12124978471542569,233.088165283203125
30.3862498816565072,-1.12124978471542569,267.74481201171875
30.3945832149565049,-1.12124978471542569,260.745849609375
30.4029165482565062,-1.12124978471542569,269.400634765625
30.4112498815565075,-1.12124978471542569,537.58489990234375
30.4195832148565053,-1.12124978471542569,1410.88818359375
30.4279165481565066,-1.12124978471542569,1158.7470703125
30.4362498814565079,-1.12124978471542569,436.463287353515625
30.4445832147565056,-1.12124978471542569,227.452163696289062
30.4529165480565069,-1.12124978471542569,174.842926025390625
30.4612498813565082,-1.12124978471542569,108.109542846679688
30.469583214656506,-1.12124978471542569,74.4729080200195312
30.3279165485565052,-1.12958311801542588,106.621536254882812
30.3362498818565065,-1.12958311801542588,82.088958740234375
30.3445832151565078,-1.12958311801542588,154.519317626953125
30.3529165484565056,-1.12958311801542588,198.66131591796875
30.3612498817565069,-1.12958311801542588,199.870849609375
30.3695832150565082,-1.12958311801542588,215.370925903320312
30.3779165483565059,-1.12958311801542588,236.74884033203125
30.3862498816565072,-1.12958311801542588,305.882904052734375
