FID,r__2014
772,509.943756103515625
773,522.410949707031250
774,412.960784912109375
775,310.747863769531250
776,394.311645507812500
777,545.654418945312500
778,624.806579589843750
779,451.306518554687500
780,371.152587890625000
781,388.519500732421875
782,654.083435058593750
783,563.538513183593750
784,452.508117675781250
785,450.921630859375000
786,684.766052246093750
787,454.194793701171875
788,466.902709960937500
789,351.747802734375000
790,441.997253417968750
791,443.163360595703125
792,676.026123046875000
793,695.870788574218750
794,658.388671875000000
795,893.683959960937500
796,816.425537109375000
797,679.640258789062500
798,621.751708984375000
799,454.903503417968750
800,369.623382568359375
801,365.473388671875000
802,341.543640136718750
803,335.423980712890625
804,514.928222656250000
805,382.394836425781250
806,455.851806640625000
807,388.038360595703125
808,379.825622558593750
809,356.058013916015625
810,331.090270996093750
811,404.861785888671875
812,450.312591552734375
813,408.537994384765625
814,499.278778076171875
815,561.550231933593750
816,335.224700927734375
817,306.113281250000000
818,274.005218505859375
819,317.594299316406250
820,333.173706054687500
821,540.030090332031250
822,522.017883300781250
823,713.649902343750000
824,930.898925781250000
825,745.869262695312500
826,708.574096679687500
827,513.633972167968750
828,374.059478759765625
829,389.842834472656250
830,581.520080566406250
831,542.490539550781250
832,492.792572021484375
833,529.088867187500000
834,433.408477783203125
835,414.183105468750000
836,406.947296142578125
837,439.705596923828125
838,359.071838378906250
839,282.918609619140625
840,518.488220214843750
841,378.884338378906250
842,287.387817382812500
843,320.335693359375000
844,322.372406005859375
845,386.232360839843750
846,387.343811035156250
847,335.882202148437500
848,263.131042480468750
849,268.927520751953125
850,383.660705566406250
851,401.866333007812500
852,580.279418945312500
853,804.421508789062500
854,690.300170898437500
855,631.639892578125000
856,497.438964843750000
857,450.795959472656250
858,521.636474609375000
859,509.052856445312500
860,489.344726562500000
861,390.608795166015625
862,307.935485839843750
863,462.831909179687500
864,534.750000000000000
865,378.944519042968750
866,314.270538330078125
867,336.837646484375000
868,303.830566406250000
869,268.503570556640625
870,467.134582519531250
871,257.449920654296875
872,234.029876708984375
873,261.658752441406250
874,324.770446777343750
875,332.833312988281250
876,268.216461181640625
877,274.549499511718750
878,379.561279296875000
879,388.210113525390625
880,471.689605712890625
881,429.252777099609375
882,719.513854980468750
883,791.097106933593750
884,443.295593261718750
885,426.603485107421875
886,484.656250000000000
887,503.112762451171875
888,472.510650634765625
889,450.545654296875000
890,372.947540283203125
891,269.520660400390625
892,295.409820556640625
893,266.258331298828125
894,241.526031494140625
895,466.541351318359375
896,266.239929199218750
897,243.461105346679688
898,245.131118774414062
899,269.361694335937500
900,278.868072509765625
901,297.609558105468750
902,269.970306396484375
903,386.738494873046875
904,460.277404785156250
905,563.634643554687500
906,517.827270507812500
907,692.699401855468750
908,668.432739257812500
909,293.086029052734375
910,438.061584472656250
911,536.417480468750000
912,321.824462890625000
913,521.621398925781250
914,443.697387695312500
915,368.129638671875000
916,274.795532226562500
917,320.896026611328125
918,487.655883789062500
919,450.178344726562500
920,386.824829101562500
921,341.091857910156250
922,411.183807373046875
923,405.515289306640625
924,425.360656738281250
925,227.306442260742188
926,326.456237792968750
927,440.901184082031250
928,379.685302734375000
929,427.551910400390625
930,325.106933593750000
931,436.785034179687500
932,287.195434570312500
933,404.478698730468750
934,416.312561035156250
935,384.620666503906250
936,491.681121826171875
937,331.074401855468750
938,434.875152587890625
939,502.117858886718750
940,556.154235839843750
941,637.752685546875000
942,389.784942626953125
943,271.188781738281250
944,273.146636962890625
945,302.534973144531250
946,239.932693481445312
947,242.074203491210938
948,456.789489746093750
949,496.050537109375000
950,448.139923095703125
951,267.528106689453125
952,341.878021240234375
