FID,r__2004
679,2609.816162
680,2832.326416
681,2356.621582
682,1691.228271
683,1452.315796
684,1226.984985
685,948.5679321
686,741.2516479
687,703.8788452
688,843.3760376
689,857.8189087
690,898.2771606
691,791.0432129
692,604.9273071
693,677.3401489
694,1021.201355
695,1094.210205
696,507.5919495
697,469.3170776
698,311.3773499
699,225.6659241
700,171.2244415
701,288.1481018
702,1117.702271
703,2017.508545
704,2583.318848
705,1603.242188
706,1177.993164
707,1100.75769
708,1407.433228
709,1718.500854
710,1648.812378
711,1464.498291
712,1210.158936
713,810.4782104
714,749.4078369
715,772.2179565
716,465.9544678
717,301.0729675
718,297.0074158
719,483.8581543
720,755.8687134
721,830.456665
722,563.9562378
723,452.8136902
724,619.0444336
725,728.0042114
726,421.9907532
727,470.6681519
728,302.9963379
729,196.0700226
730,256.5783997
731,615.0559082
732,844.3696289
733,642.932373
734,627.755188
735,589.6097412
736,471.4485474
737,874.170105
738,875.0788574
739,829.3054199
740,746.0285034
741,651.5543213
742,509.6331177
743,365.8811951
744,467.1353149
745,335.9245605
746,289.2578125
747,244.7061615
748,405.4155273
749,628.5126343
750,623.3917847
751,408.5163879
752,334.6868896
753,356.2042236
754,470.3027344
755,510.0325928
756,446.7189941
757,261.2774353
758,406.6190796
759,455.5500793
760,333.8901672
761,275.9577637
762,261.2472534
763,336.7657166
764,326.1635437
765,426.9351196
766,542.9517212
767,605.1524658
768,537.9622803
769,415.8133545
770,272.1609192
771,232.3844604
772,248.0505219
773,255.0935211
774,231.2275696
775,251.561264
776,305.815918
777,344.3473816
778,382.6651611
779,284.3491211
780,278.4628601
781,278.1658325
782,291.4432068
783,400.7926331
784,301.168335
785,302.9127502
786,490.5877991
787,309.2662964
788,248.0490417
789,185.8814697
790,197.2601929
791,192.8162537
792,233.2203217
793,240.6737213
794,299.1610107
795,476.3538513
796,344.959259
797,240.7630768
798,186.0842896
799,177.7558746
800,198.9389954
801,206.8832245
802,246.7006836
803,301.7788391
804,413.2479858
805,303.7747192
806,301.0326843
807,254.9927979
808,273.0776978
809,258.5773621
810,239.6374512
811,314.363678
812,320.7692566
813,254.8726044
814,309.4117737
815,330.1322937
816,207.4673157
817,184.8687592
818,170.970871
819,184.3243103
820,161.9456024
821,178.394043
822,197.4898529
823,274.3535156
824,429.9456787
825,268.3240662
826,317.4856567
827,219.7870941
828,184.7213898
829,211.7711182
830,293.8881226
831,346.894989
832,356.7328186
833,418.5986023
834,301.4951782
835,225.5109253
836,224.7599792
837,284.7228394
838,257.1612854
839,232.2033691
840,405.8900757
841,307.637085
842,217.5613708
843,177.6904144
844,170.3302765
845,190.3237152
846,181.6386261
847,166.8565216
848,161.5582581
849,163.0699615
850,177.7607727
851,158.3405304
852,217.7789459
853,264.7119446
854,295.5136414
855,204.7843018
856,244.2904663
857,248.8538818
858,311.6069946
859,313.8765869
860,303.4804993
861,240.4846191
862,234.2822723
863,342.462738
864,412.192688
865,295.5709534
866,217.2354584
867,239.2478027
868,234.8351898
869,223.0433655
870,386.4534607
871,204.0216522
872,172.0978241
873,179.2563171
874,161.9798126
875,169.1861572
876,158.6274109
877,148.4834442
878,155.3145905
879,208.0650177
880,285.163269
881,268.967865
882,445.209137
883,347.1895752
884,195.3660736
885,194.3045807
886,257.1417542
887,312.4822083
888,327.0921936
889,347.1326599
890,329.6068115
891,234.7391815
892,248.6831512
893,223.8442993
894,208.7018738
895,407.0601196
896,224.9337616
897,160.1773376
898,165.0985718
899,164.4790344
900,174.8231049
901,206.5319824
902,194.1674652
903,222.9700928
904,247.5189362
905,368.3308716
906,390.3293152
907,501.5903625
908,363.8172913
909,182.3506775
910,274.3325195
911,346.7810059
912,242.0471497
913,434.2087402
914,381.6768188
915,314.8018188
916,229.5524292
917,239.2325439
918,429.4435425
919,410.9516907
920,284.0789185
921,248.7870789
922,283.5740967
923,354.6108704
924,349.2878113
925,209.6117096
926,273.759491
927,277.8445129
928,275.2395325
929,324.4159851
930,318.5226746
931,352.0655212
932,200.484436
933,283.1195068
934,300.2883606
935,341.3293762
936,415.2169189
937,309.8961182
938,525.4723511
939,473.2397461
940,509.1808472
941,570.7124634
