X,Y,Z
30.4362498814565079,-1.04624978501542576,253.889114379882812
30.4445832147565056,-1.04624978501542576,314.42852783203125
30.4529165480565069,-1.04624978501542576,562.38897705078125
30.4612498813565082,-1.04624978501542576,922.13128662109375
30.4029165482565062,-1.05458311831542573,143.4962158203125
30.4112498815565075,-1.05458311831542573,183.064132690429688
30.4279165481565066,-1.05458311831542573,241.523941040039062
30.4362498814565079,-1.05458311831542573,155.6605224609375
30.4445832147565056,-1.05458311831542573,207.652435302734375
30.4529165480565069,-1.05458311831542573,530.084228515625
30.4612498813565082,-1.05458311831542573,582.6761474609375
30.469583214656506,-1.05458311831542573,303.35406494140625
30.4779165479565073,-1.05458311831542573,117.683792114257812
30.3529165484565056,-1.06291645161542569,106.202491760253906
30.3612498817565069,-1.06291645161542569,105.032585144042969
30.3695832150565082,-1.06291645161542569,87.9575119018554688
30.3779165483565059,-1.06291645161542569,128.30963134765625
30.3862498816565072,-1.06291645161542569,115.597259521484375
30.3945832149565049,-1.06291645161542569,133.078399658203125
30.4029165482565062,-1.06291645161542569,143.803237915039062
30.4112498815565075,-1.06291645161542569,145.747634887695312
30.4195832148565053,-1.06291645161542569,169.664047241210938
30.4279165481565066,-1.06291645161542569,172.680770874023438
30.4362498814565079,-1.06291645161542569,160.547210693359375
30.4445832147565056,-1.06291645161542569,177.666412353515625
30.4529165480565069,-1.06291645161542569,319.866790771484375
30.4612498813565082,-1.06291645161542569,304.19427490234375
30.469583214656506,-1.06291645161542569,154.46942138671875
30.3529165484565056,-1.07124978491542588,126.299232482910156
30.3612498817565069,-1.07124978491542588,134.506454467773438
30.3695832150565082,-1.07124978491542588,132.822433471679688
30.3779165483565059,-1.07124978491542588,143.41192626953125
30.3862498816565072,-1.07124978491542588,156.9549560546875
30.3945832149565049,-1.07124978491542588,176.007186889648438
30.4029165482565062,-1.07124978491542588,206.026657104492188
30.4112498815565075,-1.07124978491542588,284.809417724609375
30.4195832148565053,-1.07124978491542588,188.058151245117188
30.4279165481565066,-1.07124978491542588,159.562973022460938
30.4362498814565079,-1.07124978491542588,137.901351928710938
30.4445832147565056,-1.07124978491542588,148.887054443359375
30.4529165480565069,-1.07124978491542588,173.748611450195312
30.4612498813565082,-1.07124978491542588,142.414382934570312
30.3529165484565056,-1.07958311821542585,126.151893615722656
30.3612498817565069,-1.07958311821542585,130.245590209960938
30.3695832150565082,-1.07958311821542585,136.92974853515625
30.3779165483565059,-1.07958311821542585,146.217361450195312
30.3862498816565072,-1.07958311821542585,165.051116943359375
30.3945832149565049,-1.07958311821542585,200.254623413085938
30.4029165482565062,-1.07958311821542585,293.22705078125
30.4112498815565075,-1.07958311821542585,411.066131591796875
30.4195832148565053,-1.07958311821542585,214.614730834960938
30.4279165481565066,-1.07958311821542585,148.287185668945312
30.4362498814565079,-1.07958311821542585,142.1356201171875
30.4445832147565056,-1.07958311821542585,135.29949951171875
30.4529165480565069,-1.07958311821542585,152.134918212890625
30.3445832151565078,-1.08791645151542582,99.2189712524414062
30.3529165484565056,-1.08791645151542582,131.474349975585938
30.3612498817565069,-1.08791645151542582,133.87542724609375
30.3695832150565082,-1.08791645151542582,145.77703857421875
30.3779165483565059,-1.08791645151542582,156.502044677734375
30.3862498816565072,-1.08791645151542582,172.791793823242188
30.3945832149565049,-1.08791645151542582,191.939407348632812
30.4029165482565062,-1.08791645151542582,227.54180908203125
30.4112498815565075,-1.08791645151542582,344.699951171875
30.4195832148565053,-1.08791645151542582,230.988571166992188
30.4279165481565066,-1.08791645151542582,161.667861938476562
30.4362498814565079,-1.08791645151542582,144.294754028320312
30.4445832147565056,-1.08791645151542582,137.805313110351562
30.4529165480565069,-1.08791645151542582,113.604209899902344
30.3445832151565078,-1.09624978481542579,129.187088012695312
30.3529165484565056,-1.09624978481542579,136.758438110351562
30.3612498817565069,-1.09624978481542579,141.164962768554688
30.3695832150565082,-1.09624978481542579,161.290481567382812
30.3779165483565059,-1.09624978481542579,176.423538208007812
30.3862498816565072,-1.09624978481542579,184.318588256835938
30.3945832149565049,-1.09624978481542579,188.688446044921875
30.4029165482565062,-1.09624978481542579,208.870269775390625
30.4112498815565075,-1.09624978481542579,377.09039306640625
30.4195832148565053,-1.09624978481542579,357.637908935546875
30.4279165481565066,-1.09624978481542579,172.275344848632812
30.4362498814565079,-1.09624978481542579,152.692825317382812
30.4445832147565056,-1.09624978481542579,148.613037109375
30.4529165480565069,-1.09624978481542579,101.603782653808594
30.3445832151565078,-1.10458311811542575,132.454055786132812
30.3529165484565056,-1.10458311811542575,134.847900390625
30.3612498817565069,-1.10458311811542575,144.389846801757812
30.3695832150565082,-1.10458311811542575,161.593704223632812
30.3779165483565059,-1.10458311811542575,187.563812255859375
30.3862498816565072,-1.10458311811542575,219.9078369140625
30.3945832149565049,-1.10458311811542575,215.379135131835938
30.4029165482565062,-1.10458311811542575,206.696990966796875
30.4112498815565075,-1.10458311811542575,251.524322509765625
30.4195832148565053,-1.10458311811542575,262.001068115234375
30.4279165481565066,-1.10458311811542575,213.654541015625
30.4362498814565079,-1.10458311811542575,183.551025390625
30.4445832147565056,-1.10458311811542575,171.511016845703125
30.3445832151565078,-1.11291645141542572,130.806594848632812
30.3529165484565056,-1.11291645141542572,135.267654418945312
30.3612498817565069,-1.11291645141542572,143.829513549804688
30.3695832150565082,-1.11291645141542572,152.434173583984375
30.3779165483565059,-1.11291645141542572,185.554580688476562
30.3862498816565072,-1.11291645141542572,242.053558349609375
30.3945832149565049,-1.11291645141542572,230.023696899414062
30.4029165482565062,-1.11291645141542572,199.5869140625
30.4112498815565075,-1.11291645141542572,293.064727783203125
30.4195832148565053,-1.11291645141542572,490.3941650390625
30.4279165481565066,-1.11291645141542572,547.7823486328125
30.4362498814565079,-1.11291645141542572,274.01007080078125
30.4445832147565056,-1.11291645141542572,176.977371215820312
30.4529165480565069,-1.11291645141542572,102.710540771484375
30.3445832151565078,-1.12124978471542569,118.902061462402344
30.3529165484565056,-1.12124978471542569,135.933914184570312
30.3612498817565069,-1.12124978471542569,134.596817016601562
30.3695832150565082,-1.12124978471542569,149.124237060546875
30.3779165483565059,-1.12124978471542569,168.5404052734375
30.3862498816565072,-1.12124978471542569,186.841812133789062
30.3945832149565049,-1.12124978471542569,182.403289794921875
30.4029165482565062,-1.12124978471542569,177.200027465820312
30.4112498815565075,-1.12124978471542569,287.13751220703125
30.4195832148565053,-1.12124978471542569,710.61041259765625
30.4279165481565066,-1.12124978471542569,552.72509765625
30.4362498814565079,-1.12124978471542569,243.556777954101562
30.4445832147565056,-1.12124978471542569,161.805068969726562
30.4529165480565069,-1.12124978471542569,131.371551513671875
30.4612498813565082,-1.12124978471542569,80.5006790161132812
30.469583214656506,-1.12124978471542569,57.0027198791503906
30.3279165485565052,-1.12958311801542588,112.13946533203125
