X,Y,Z,FID
29.58624988,-1.571249783,347.611969,4728
29.59458322,-1.571249783,347.4170532,4729
29.60291655,-1.571249783,377.4942322,4730
29.61124988,-1.571249783,369.3152466,4731
29.61958322,-1.571249783,343.8668213,4732
29.62791655,-1.571249783,483.6372986,4733
29.63624988,-1.571249783,717.9248047,4734
29.64458322,-1.571249783,523.604187,4735
29.65291655,-1.571249783,450.0009766,4736
29.66124988,-1.571249783,486.081604,4737
29.66958322,-1.571249783,522.9196167,4738
29.67791655,-1.571249783,542.4854736,4739
29.68624988,-1.571249783,572.9759521,4740
29.69458322,-1.571249783,548.9255371,4741
29.70291655,-1.571249783,629.8757935,4742
29.71124988,-1.571249783,659.861084,4743
29.71958322,-1.571249783,727.3980103,4744
29.72791655,-1.571249783,690.4812012,4745
29.73624988,-1.571249783,585.4330444,4746
29.74458322,-1.571249783,658.9126587,4747
29.75291655,-1.571249783,603.7485352,4748
29.76124988,-1.571249783,507.6636658,4749
29.76958322,-1.571249783,577.0363159,4750
29.77791655,-1.571249783,638.5304565,4751
29.78624988,-1.571249783,817.0726318,4752
29.79458322,-1.571249783,568.810791,4753
29.80291655,-1.571249783,454.0965271,4754
29.81124988,-1.571249783,528.5128174,4755
29.81958322,-1.571249783,700.5675659,4756
29.82791655,-1.571249783,541.6635132,4757
29.83624988,-1.571249783,403.3214417,4758
29.84458322,-1.571249783,341.0730591,4759
29.85291655,-1.571249783,340.4881897,4760
29.86124988,-1.571249783,342.2017212,4761
29.86958322,-1.571249783,346.3979797,4762
29.87791655,-1.571249783,346.6008301,4763
29.88624988,-1.571249783,518.567627,4764
29.89458322,-1.571249783,383.0678101,4765
29.90291655,-1.571249783,213.742218,4766
29.91124988,-1.571249783,256.699707,4767
29.91958322,-1.571249783,290.93396,4768
29.92791655,-1.571249783,307.2059631,4769
29.93624988,-1.571249783,424.0838928,4770
29.94458322,-1.571249783,540.0453491,4771
29.95291655,-1.571249783,695.1356812,4772
29.96124988,-1.571249783,721.1867065,4773
29.96958322,-1.571249783,666.6588745,4774
29.97791655,-1.571249783,608.2304688,4775
29.98624988,-1.571249783,340.8398132,4776
29.99458322,-1.571249783,312.7357178,4777
30.00291655,-1.571249783,371.3586731,4778
30.01124988,-1.571249783,753.5341797,4779
30.01958322,-1.571249783,1111.335449,4780
30.02791655,-1.571249783,632.8456421,4781
30.03624988,-1.571249783,542.2265015,4782
30.04458322,-1.571249783,792.6320801,4783
30.05291655,-1.571249783,1080.750122,4784
30.06124988,-1.571249783,1534.390137,4785
30.06958322,-1.571249783,1774.307617,4786
30.07791655,-1.571249783,720.7250977,4787
30.08624988,-1.571249783,464.9915161,4788
30.09458322,-1.571249783,599.5438843,4789
30.10291655,-1.571249783,526.3000488,4790
30.11124988,-1.571249783,379.6992493,4791
30.11958322,-1.571249783,327.7087097,4792
30.12791655,-1.571249783,307.8912659,4793
30.13624988,-1.571249783,216.0583496,4794
30.14458322,-1.571249783,222.1789551,4795
30.15291655,-1.571249783,226.0440521,4796
30.16124988,-1.571249783,199.6957245,4797
30.16958322,-1.571249783,238.2279205,4798
30.17791655,-1.571249783,278.0735779,4799
30.18624988,-1.571249783,280.2569885,4800
30.19458322,-1.571249783,280.2816772,4801
30.20291655,-1.571249783,337.3575745,4802
30.21124988,-1.571249783,297.9766235,4803
30.21958322,-1.571249783,278.6625366,4804
30.22791655,-1.571249783,270.8974915,4805
30.23624988,-1.571249783,384.3704224,4806
30.24458322,-1.571249783,485.4220276,4807
30.25291655,-1.571249783,477.5039978,4808
30.26124988,-1.571249783,538.1184082,4809
30.26958322,-1.571249783,452.6343384,4810
30.27791655,-1.571249783,450.2635193,4811
30.28624988,-1.571249783,432.3869324,4812
30.29458322,-1.571249783,377.1037903,4813
30.30291655,-1.571249783,455.7036438,4814
30.31124988,-1.571249783,370.0370483,4815
30.31958322,-1.571249783,389.1614685,4816
30.32791655,-1.571249783,245.7196198,4817
30.33624988,-1.571249783,216.7788849,4818
30.34458322,-1.571249783,219.5343475,4819
30.35291655,-1.571249783,202.4887695,4820
30.36124988,-1.571249783,221.6509705,4821
30.36958322,-1.571249783,280.866333,4822
30.37791655,-1.571249783,249.303894,4823
30.38624988,-1.571249783,218.9636993,4824
30.39458321,-1.571249783,137.9415436,4825
30.40291655,-1.571249783,0,4826
30.41124988,-1.571249783,0,4827
30.41958321,-1.571249783,0,4828
30.42791655,-1.571249783,0,4829
30.43624988,-1.571249783,0,4830
30.44458321,-1.571249783,0,4831
30.45291655,-1.571249783,0,4832
30.46124988,-1.571249783,0,4833
30.46958321,-1.571249783,0,4834
30.47791655,-1.571249783,0,4835
30.48624988,-1.571249783,0,4836
30.49458321,-1.571249783,95.23874664,4837
30.50291655,-1.571249783,105.7162323,4838
30.51124988,-1.571249783,104.9208603,4839
30.51958321,-1.571249783,107.5947189,4840
30.52791655,-1.571249783,107.3541946,4841
30.53624988,-1.571249783,103.049202,4842
30.54458321,-1.571249783,102.009201,4843
30.55291655,-1.571249783,100.3460541,4844
30.56124988,-1.571249783,106.089035,4845
30.56958321,-1.571249783,99.84284973,4846
30.57791655,-1.571249783,97.92367554,4847
30.58624988,-1.571249783,97.80001068,4848
30.59458321,-1.571249783,108.021698,4849
30.60291655,-1.571249783,136.6919403,4850
30.61124988,-1.571249783,144.5404968,4851
30.61958321,-1.571249783,128.4911804,4852
30.62791655,-1.571249783,187.3597717,4853
30.63624988,-1.571249783,100.6466141,4854
30.64458321,-1.571249783,0,4855
30.65291655,-1.571249783,0,4856
30.66124988,-1.571249783,0,4857
30.66958321,-1.571249783,0,4858
30.67791655,-1.571249783,0,4859
30.68624988,-1.571249783,0,4860
30.69458321,-1.571249783,0,4861
30.70291655,-1.571249783,0,4862
30.71124988,-1.571249783,0,4863
30.71958321,-1.571249783,0,4864
30.72791655,-1.571249783,0,4865
30.73624988,-1.571249783,0,4866
30.74458321,-1.571249783,0,4867
30.75291655,-1.571249783,0,4868
30.76124988,-1.571249783,0,4869
30.76958321,-1.571249783,0,4870
30.77791655,-1.571249783,1.16992414,4871
29.31958322,-1.579583116,999.595459,4872
29.32791655,-1.579583116,843.357605,4873
29.33624989,-1.579583116,805.6470947,4874
29.34458322,-1.579583116,886.791687,4875
29.35291655,-1.579583116,816.6626587,4876
29.36124989,-1.579583116,520.9094238,4877
29.36958322,-1.579583116,770.0782471,4878
29.37791655,-1.579583116,1118.898071,4879
29.38624989,-1.579583116,880.9498291,4880
29.39458322,-1.579583116,603.4053955,4881
29.40291655,-1.579583116,617.6027832,4882
29.41124989,-1.579583116,663.0551758,4883
29.41958322,-1.579583116,661.5996094,4884
29.42791655,-1.579583116,708.5079956,4885
29.43624989,-1.579583116,729.2129517,4886
29.44458322,-1.579583116,728.6543579,4887
29.45291655,-1.579583116,805.6293335,4888
29.46124989,-1.579583116,772.6682739,4889
29.46958322,-1.579583116,751.0774536,4890
29.47791655,-1.579583116,712.1036377,4891
29.48624989,-1.579583116,681.7067871,4892
29.49458322,-1.579583116,634.4580688,4893
29.50291655,-1.579583116,556.4527588,4894
29.51124989,-1.579583116,473.244751,4895
29.51958322,-1.579583116,635.0344238,4896
29.52791655,-1.579583116,739.0020142,4897
29.53624989,-1.579583116,693.4013672,4898
29.54458322,-1.579583116,469.7391052,4899
29.55291655,-1.579583116,602.4482422,4900
29.56124988,-1.579583116,457.827179,4901
29.56958322,-1.579583116,362.6578064,4902
29.57791655,-1.579583116,408.6898499,4903
29.58624988,-1.579583116,329.8431702,4904
29.59458322,-1.579583116,348.244751,4905
29.60291655,-1.579583116,459.2445068,4906
29.61124988,-1.579583116,480.9270935,4907
29.61958322,-1.579583116,379.8085327,4908
29.62791655,-1.579583116,585.5244751,4909
29.63624988,-1.579583116,800.197937,4910
29.64458322,-1.579583116,556.4447632,4911
29.65291655,-1.579583116,436.1601257,4912
29.66124988,-1.579583116,608.4052734,4913
29.66958322,-1.579583116,735.156311,4914
29.67791655,-1.579583116,670.9685669,4915
29.68624988,-1.579583116,748.9818115,4916
29.69458322,-1.579583116,600.3352661,4917
29.70291655,-1.579583116,533.0397949,4918
29.71124988,-1.579583116,527.0806274,4919
29.71958322,-1.579583116,647.4214478,4920
29.72791655,-1.579583116,660.4039917,4921
29.73624988,-1.579583116,635.5617065,4922
29.74458322,-1.579583116,740.4111328,4923
29.75291655,-1.579583116,729.5733643,4924
29.76124988,-1.579583116,581.0604248,4925
29.76958322,-1.579583116,703.223877,4926
29.77791655,-1.579583116,680.5698853,4927
29.78624988,-1.579583116,593.0256348,4928
29.79458322,-1.579583116,547.9952393,4929
29.80291655,-1.579583116,509.1695862,4930
29.81124988,-1.579583116,495.5504456,4931
29.81958322,-1.579583116,508.9649353,4932
29.82791655,-1.579583116,448.5097961,4933
29.83624988,-1.579583116,376.030426,4934
29.84458322,-1.579583116,312.6580505,4935
29.85291655,-1.579583116,319.2007446,4936
29.86124988,-1.579583116,333.6330261,4937
29.86958322,-1.579583116,345.5422668,4938
29.87791655,-1.579583116,343.8874817,4939
29.88624988,-1.579583116,410.5458069,4940
29.89458322,-1.579583116,339.9566345,4941
29.90291655,-1.579583116,352.5699463,4942
29.91124988,-1.579583116,415.1365662,4943
29.91958322,-1.579583116,546.7800903,4944
29.92791655,-1.579583116,511.11026,4945
29.93624988,-1.579583116,362.4235229,4946
29.94458322,-1.579583116,448.1274719,4947
29.95291655,-1.579583116,520.2351074,4948
29.96124988,-1.579583116,687.3519897,4949
29.96958322,-1.579583116,567.3250732,4950
29.97791655,-1.579583116,387.9121704,4951
29.98624988,-1.579583116,299.250885,4952
29.99458322,-1.579583116,309.887146,4953
30.00291655,-1.579583116,375.9900513,4954
30.01124988,-1.579583116,660.3097534,4955
30.01958322,-1.579583116,935.6689453,4956
30.02791655,-1.579583116,848.4209595,4957
30.03624988,-1.579583116,733.1737061,4958
30.04458322,-1.579583116,1060.48938,4959
30.05291655,-1.579583116,1208.360107,4960
30.06124988,-1.579583116,1865.858154,4961
30.06958322,-1.579583116,2448.716797,4962
30.07791655,-1.579583116,1257.878906,4963
30.08624988,-1.579583116,832.6254883,4964
30.09458322,-1.579583116,608.036377,4965
30.10291655,-1.579583116,438.0354309,4966
30.11124988,-1.579583116,370.996521,4967
30.11958322,-1.579583116,313.6020508,4968
30.12791655,-1.579583116,311.8716736,4969
30.13624988,-1.579583116,218.2648163,4970
30.14458322,-1.579583116,199.0362396,4971
30.15291655,-1.579583116,236.6618195,4972
30.16124988,-1.579583116,224.187912,4973
30.16958322,-1.579583116,281.3035278,4974
30.17791655,-1.579583116,290.275238,4975
30.18624988,-1.579583116,328.879303,4976
30.19458322,-1.579583116,374.853241,4977
30.20291655,-1.579583116,371.0905457,4978
30.21124988,-1.579583116,407.5669556,4979
30.21958322,-1.579583116,403.2550354,4980
30.22791655,-1.579583116,324.7294006,4981
30.23624988,-1.579583116,506.1208801,4982
30.24458322,-1.579583116,531.0661621,4983
30.25291655,-1.579583116,467.0630188,4984
30.26124988,-1.579583116,446.6553345,4985
30.26958322,-1.579583116,472.5465393,4986
30.27791655,-1.579583116,398.9560852,4987
30.28624988,-1.579583116,316.896637,4988
30.29458322,-1.579583116,380.9929504,4989
30.30291655,-1.579583116,514.43573,4990
30.31124988,-1.579583116,347.8404541,4991
30.31958322,-1.579583116,416.4981689,4992
30.32791655,-1.579583116,266.0467834,4993
30.33624988,-1.579583116,227.2335358,4994
30.34458322,-1.579583116,229.264267,4995
30.35291655,-1.579583116,235.4689941,4996
30.36124988,-1.579583116,230.343277,4997
30.36958322,-1.579583116,220.2937317,4998
30.37791655,-1.579583116,232.9955902,4999
30.38624988,-1.579583116,233.2459869,5000
30.39458321,-1.579583116,147.7394104,5001
30.40291655,-1.579583116,32.64653015,5002
30.41124988,-1.579583116,64.361763,5003
30.41958321,-1.579583116,102.9682999,5004
30.42791655,-1.579583116,136.4204254,5005
30.43624988,-1.579583116,101.0558014,5006
30.44458321,-1.579583116,83.51734161,5007
30.45291655,-1.579583116,54.64185715,5008
30.46124988,-1.579583116,18.42959404,5009
30.46958321,-1.579583116,0,5010
30.47791655,-1.579583116,0,5011
30.48624988,-1.579583116,1.071824074,5012
30.49458321,-1.579583116,103.7897873,5013
30.50291655,-1.579583116,114.7403183,5014
30.51124988,-1.579583116,116.3533096,5015
30.51958321,-1.579583116,113.9104767,5016
30.52791655,-1.579583116,116.4018326,5017
30.53624988,-1.579583116,119.8285904,5018
30.54458321,-1.579583116,107.0279388,5019
30.55291655,-1.579583116,102.5727539,5020
30.56124988,-1.579583116,98.00964355,5021
30.56958321,-1.579583116,96.91242981,5022
30.57791655,-1.579583116,102.6278839,5023
30.58624988,-1.579583116,93.52920532,5024
30.59458321,-1.579583116,92.12032318,5025
30.60291655,-1.579583116,120.3400192,5026
30.61124988,-1.579583116,124.6192551,5027
30.61958321,-1.579583116,123.4849625,5028
30.62791655,-1.579583116,190.4940948,5029
30.63624988,-1.579583116,109.36866,5030
30.64458321,-1.579583116,0,5031
30.65291655,-1.579583116,0,5032
30.66124988,-1.579583116,0,5033
30.66958321,-1.579583116,0,5034
30.67791655,-1.579583116,0,5035
30.68624988,-1.579583116,0,5036
30.69458321,-1.579583116,0,5037
30.70291655,-1.579583116,0,5038
30.71124988,-1.579583116,0,5039
30.71958321,-1.579583116,0,5040
30.72791655,-1.579583116,0,5041
30.73624988,-1.579583116,0,5042
30.74458321,-1.579583116,0,5043
30.75291655,-1.579583116,0,5044
30.76124988,-1.579583116,0,5045
30.76958321,-1.579583116,0,5046
30.77791655,-1.579583116,1.729447842,5047
30.78624988,-1.579583116,57.14294815,5048
29.31958322,-1.58791645,905.0994263,5049
29.32791655,-1.58791645,897.6087036,5050
29.33624989,-1.58791645,921.6287842,5051
29.34458322,-1.58791645,896.9028931,5052
29.35291655,-1.58791645,814.4570313,5053
29.36124989,-1.58791645,620.3615723,5054
29.36958322,-1.58791645,624.2563477,5055
29.37791655,-1.58791645,772.1949463,5056
29.38624989,-1.58791645,683.9751587,5057
29.39458322,-1.58791645,616.1752319,5058
29.40291655,-1.58791645,672.8009644,5059
29.41124989,-1.58791645,757.4004517,5060
29.41958322,-1.58791645,745.571228,5061
29.42791655,-1.58791645,697.9997559,5062
29.43624989,-1.58791645,717.1832886,5063
29.44458322,-1.58791645,693.291687,5064
29.45291655,-1.58791645,795.8866577,5065
29.46124989,-1.58791645,790.7513428,5066
29.46958322,-1.58791645,731.5316772,5067
29.47791655,-1.58791645,666.612854,5068
29.48624989,-1.58791645,679.4517822,5069
29.49458322,-1.58791645,670.2615967,5070
29.50291655,-1.58791645,612.4200439,5071
29.51124989,-1.58791645,653.2819824,5072
29.51958322,-1.58791645,708.2122192,5073
29.52791655,-1.58791645,733.7410278,5074
29.53624989,-1.58791645,690.5099487,5075
29.54458322,-1.58791645,427.8725891,5076
29.55291655,-1.58791645,425.4945984,5077
29.56124988,-1.58791645,457.5834961,5078
29.56958322,-1.58791645,364.1217957,5079
29.57791655,-1.58791645,334.2161255,5080
29.58624988,-1.58791645,378.1036072,5081
29.59458322,-1.58791645,394.6964722,5082
29.60291655,-1.58791645,507.0011902,5083
29.61124988,-1.58791645,576.4606934,5084
29.61958322,-1.58791645,477.7367859,5085
29.62791655,-1.58791645,739.6213379,5086
29.63624988,-1.58791645,856.574585,5087
29.64458322,-1.58791645,507.8940125,5088
29.65291655,-1.58791645,452.7752075,5089
29.66124988,-1.58791645,595.0178833,5090
29.66958322,-1.58791645,659.3756104,5091
29.67791655,-1.58791645,681.989502,5092
29.68624988,-1.58791645,805.651062,5093
29.69458322,-1.58791645,758.3790894,5094
29.70291655,-1.58791645,537.6173706,5095
29.71124988,-1.58791645,499.2492676,5096
29.71958322,-1.58791645,634.4243774,5097
29.72791655,-1.58791645,658.0438232,5098
29.73624988,-1.58791645,588.6286621,5099
29.74458322,-1.58791645,575.8981323,5100
29.75291655,-1.58791645,670.3343506,5101
29.76124988,-1.58791645,567.2495728,5102
29.76958322,-1.58791645,528.5631714,5103
29.77791655,-1.58791645,528.3753052,5104
29.78624988,-1.58791645,505.0926514,5105
29.79458322,-1.58791645,586.999939,5106
29.80291655,-1.58791645,574.6871948,5107
29.81124988,-1.58791645,475.1598511,5108
29.81958322,-1.58791645,429.452179,5109
29.82791655,-1.58791645,415.2547913,5110
29.83624988,-1.58791645,366.2923279,5111
29.84458322,-1.58791645,301.5793762,5112
29.85291655,-1.58791645,311.0591431,5113
29.86124988,-1.58791645,331.4170532,5114
29.86958322,-1.58791645,334.4360046,5115
29.87791655,-1.58791645,354.2392273,5116
29.88624988,-1.58791645,356.4563293,5117
29.89458322,-1.58791645,421.35672,5118
29.90291655,-1.58791645,572.640564,5119
29.91124988,-1.58791645,631.9860229,5120
29.91958322,-1.58791645,749.2260742,5121
29.92791655,-1.58791645,578.0318604,5122
29.93624988,-1.58791645,375.1842651,5123
29.94458322,-1.58791645,342.061676,5124
29.95291655,-1.58791645,388.2194214,5125
29.96124988,-1.58791645,364.9966431,5126
29.96958322,-1.58791645,340.8395081,5127
29.97791655,-1.58791645,305.9874573,5128
29.98624988,-1.58791645,309.0707397,5129
29.99458322,-1.58791645,339.7476501,5130
30.00291655,-1.58791645,426.2536621,5131
30.01124988,-1.58791645,597.6283569,5132
30.01958322,-1.58791645,626.5248413,5133
30.02791655,-1.58791645,876.2626343,5134
30.03624988,-1.58791645,842.9435425,5135
30.04458322,-1.58791645,914.1295166,5136
30.05291655,-1.58791645,1628.023438,5137
30.06124988,-1.58791645,1303.799194,5138
30.06958322,-1.58791645,1477.948242,5139
30.07791655,-1.58791645,2099.347168,5140
30.08624988,-1.58791645,1036.79187,5141
30.09458322,-1.58791645,600.6149292,5142
30.10291655,-1.58791645,436.3547363,5143
30.11124988,-1.58791645,367.9083862,5144
30.11958322,-1.58791645,263.7273865,5145
30.12791655,-1.58791645,292.1112671,5146
30.13624988,-1.58791645,239.4814301,5147
30.14458322,-1.58791645,222.3851471,5148
30.15291655,-1.58791645,206.1852875,5149
30.16124988,-1.58791645,227.4563141,5150
30.16958322,-1.58791645,334.4804077,5151
30.17791655,-1.58791645,250.8201447,5152
30.18624988,-1.58791645,283.8411865,5153
30.19458322,-1.58791645,394.0679626,5154
30.20291655,-1.58791645,433.0322571,5155
30.21124988,-1.58791645,380.1529236,5156
30.21958322,-1.58791645,403.5118713,5157
30.22791655,-1.58791645,436.9398193,5158
30.23624988,-1.58791645,528.2966919,5159
30.24458322,-1.58791645,513.605835,5160
30.25291655,-1.58791645,664.2501221,5161
30.26124988,-1.58791645,790.1157227,5162
30.26958322,-1.58791645,745.5311279,5163
30.27791655,-1.58791645,478.3063965,5164
30.28624988,-1.58791645,334.0561218,5165
30.29458322,-1.58791645,319.5574951,5166
30.30291655,-1.58791645,329.949646,5167
30.31124988,-1.58791645,343.15979,5168
30.31958322,-1.58791645,410.2378235,5169
30.32791655,-1.58791645,302.4035645,5170
30.33624988,-1.58791645,233.3874207,5171
30.34458322,-1.58791645,231.2247467,5172
30.35291655,-1.58791645,330.7926941,5173
30.36124988,-1.58791645,288.0232849,5174
30.36958322,-1.58791645,247.2285156,5175
30.37791655,-1.58791645,283.4729309,5176
30.38624988,-1.58791645,334.8729858,5177
30.39458321,-1.58791645,261.441803,5178
30.40291655,-1.58791645,207.5618134,5179
30.41124988,-1.58791645,198.0148621,5180
30.41958321,-1.58791645,245.572937,5181
30.42791655,-1.58791645,246.1961975,5182
30.43624988,-1.58791645,195.1545563,5183
30.44458321,-1.58791645,158.1079712,5184
30.45291655,-1.58791645,166.622757,5185
30.46124988,-1.58791645,117.6433868,5186
30.46958321,-1.58791645,68.75826263,5187
30.47791655,-1.58791645,29.50562096,5188
30.48624988,-1.58791645,65.69213104,5189
30.49458321,-1.58791645,111.6754379,5190
30.50291655,-1.58791645,121.3966141,5191
30.51124988,-1.58791645,131.3204956,5192
30.51958321,-1.58791645,120.7498398,5193
30.52791655,-1.58791645,133.0723267,5194
30.53624988,-1.58791645,136.4303284,5195
30.54458321,-1.58791645,126.0398178,5196
30.55291655,-1.58791645,114.6874466,5197
30.56124988,-1.58791645,130.8522339,5198
30.56958321,-1.58791645,106.5219803,5199
30.57791655,-1.58791645,108.5900269,5200
30.58624988,-1.58791645,101.3786469,5201
30.59458321,-1.58791645,92.74227905,5202
30.60291655,-1.58791645,99.66136169,5203
30.61124988,-1.58791645,115.1122665,5204
30.61958321,-1.58791645,120.0776978,5205
30.62791655,-1.58791645,123.3870087,5206
30.63624988,-1.58791645,75.37306976,5207
30.64458321,-1.58791645,0,5208
30.65291655,-1.58791645,0,5209
30.66124988,-1.58791645,0,5210
30.66958321,-1.58791645,0,5211
30.67791655,-1.58791645,0,5212
30.68624988,-1.58791645,0,5213
30.69458321,-1.58791645,0,5214
30.70291655,-1.58791645,0,5215
30.71124988,-1.58791645,0,5216
30.71958321,-1.58791645,0,5217
30.72791655,-1.58791645,0,5218
30.73624988,-1.58791645,0,5219
30.74458321,-1.58791645,0,5220
30.75291655,-1.58791645,0,5221
30.76124988,-1.58791645,0,5222
30.76958321,-1.58791645,0,5223
30.77791655,-1.58791645,0,5224
30.78624988,-1.58791645,10.28482819,5225
29.31124989,-1.596249783,930.2490845,5226
29.31958322,-1.596249783,969.171814,5227
29.32791655,-1.596249783,942.8782349,5228
29.33624989,-1.596249783,977.0437012,5229
29.34458322,-1.596249783,929.5983276,5230
29.35291655,-1.596249783,872.7877197,5231
29.36124989,-1.596249783,588.9237671,5232
29.36958322,-1.596249783,560.9470215,5233
29.37791655,-1.596249783,603.6587524,5234
29.38624989,-1.596249783,653.2581177,5235
29.39458322,-1.596249783,640.8901367,5236
29.40291655,-1.596249783,842.2168579,5237
29.41124989,-1.596249783,1266.987793,5238
29.41958322,-1.596249783,1176.089478,5239
29.42791655,-1.596249783,783.3192139,5240
29.43624989,-1.596249783,707.7236328,5241
29.44458322,-1.596249783,740.9627075,5242
29.45291655,-1.596249783,909.9837646,5243
29.46124989,-1.596249783,747.3224487,5244
29.46958322,-1.596249783,647.1714478,5245
29.47791655,-1.596249783,613.5640869,5246
29.48624989,-1.596249783,590.5020752,5247
29.49458322,-1.596249783,570.5493774,5248
29.50291655,-1.596249783,748.0036621,5249
29.51124989,-1.596249783,749.0762329,5250
29.51958322,-1.596249783,726.7443237,5251
29.52791655,-1.596249783,604.6766357,5252
29.53624989,-1.596249783,455.713623,5253
29.54458322,-1.596249783,409.2645569,5254
29.55291655,-1.596249783,485.3639526,5255
29.56124988,-1.596249783,506.8460083,5256
29.56958322,-1.596249783,369.1131592,5257
29.57791655,-1.596249783,360.755127,5258
29.58624988,-1.596249783,394.2176819,5259
29.59458322,-1.596249783,416.4476624,5260
29.60291655,-1.596249783,430.24823,5261
29.61124988,-1.596249783,449.0506897,5262
29.61958322,-1.596249783,454.7233276,5263
29.62791655,-1.596249783,620.0532227,5264
29.63624988,-1.596249783,688.392395,5265
29.64458322,-1.596249783,483.3788757,5266
29.65291655,-1.596249783,512.317688,5267
29.66124988,-1.596249783,542.1148682,5268
29.66958322,-1.596249783,470.6496582,5269
29.67791655,-1.596249783,485.6861267,5270
29.68624988,-1.596249783,548.696167,5271
29.69458322,-1.596249783,587.0095825,5272
29.70291655,-1.596249783,464.3776855,5273
29.71124988,-1.596249783,400.832489,5274
29.71958322,-1.596249783,421.9483032,5275
29.72791655,-1.596249783,493.402771,5276
29.73624988,-1.596249783,655.3117676,5277
29.74458322,-1.596249783,599.6854858,5278
29.75291655,-1.596249783,820.4129639,5279
29.76124988,-1.596249783,660.4387817,5280
29.76958322,-1.596249783,495.3630676,5281
29.77791655,-1.596249783,449.2035828,5282
29.78624988,-1.596249783,468.8882446,5283
29.79458322,-1.596249783,499.0412292,5284
29.80291655,-1.596249783,479.8123169,5285
29.81124988,-1.596249783,487.1874695,5286
29.81958322,-1.596249783,510.312561,5287
29.82791655,-1.596249783,445.7680969,5288
29.83624988,-1.596249783,372.4812622,5289
29.84458322,-1.596249783,305.5577698,5290
29.85291655,-1.596249783,297.6429138,5291
29.86124988,-1.596249783,334.6845398,5292
29.86958322,-1.596249783,347.1760559,5293
29.87791655,-1.596249783,412.4217224,5294
29.88624988,-1.596249783,441.8799438,5295
29.89458322,-1.596249783,412.7073975,5296
29.90291655,-1.596249783,417.7614746,5297
29.91124988,-1.596249783,554.1992798,5298
29.91958322,-1.596249783,721.1221924,5299
29.92791655,-1.596249783,611.9503784,5300
29.93624988,-1.596249783,411.5482788,5301
29.94458322,-1.596249783,604.9140015,5302
29.95291655,-1.596249783,510.9504089,5303
29.96124988,-1.596249783,458.7542725,5304
29.96958322,-1.596249783,336.5299072,5305
29.97791655,-1.596249783,333.6994934,5306
29.98624988,-1.596249783,372.7646484,5307
29.99458322,-1.596249783,449.3713379,5308
30.00291655,-1.596249783,725.3868408,5309
30.01124988,-1.596249783,734.7391357,5310
30.01958322,-1.596249783,661.5679321,5311
30.02791655,-1.596249783,679.0878906,5312
30.03624988,-1.596249783,700.619812,5313
30.04458322,-1.596249783,919.8458252,5314
30.05291655,-1.596249783,1051.083618,5315
30.06124988,-1.596249783,827.890625,5316
30.06958322,-1.596249783,1530.901245,5317
30.07791655,-1.596249783,2364.653076,5318
30.08624988,-1.596249783,1593.406494,5319
30.09458322,-1.596249783,617.7094116,5320
30.10291655,-1.596249783,401.3425903,5321
30.11124988,-1.596249783,367.8959961,5322
30.11958322,-1.596249783,293.5848083,5323
30.12791655,-1.596249783,254.4041901,5324
30.13624988,-1.596249783,286.512085,5325
30.14458322,-1.596249783,321.8386841,5326
30.15291655,-1.596249783,244.3137665,5327
30.16124988,-1.596249783,251.5976257,5328
30.16958322,-1.596249783,298.837616,5329
30.17791655,-1.596249783,304.4763794,5330
30.18624988,-1.596249783,272.3806458,5331
30.19458322,-1.596249783,409.0584717,5332
30.20291655,-1.596249783,587.708313,5333
30.21124988,-1.596249783,468.6974487,5334
30.21958322,-1.596249783,427.0414734,5335
30.22791655,-1.596249783,433.6000671,5336
30.23624988,-1.596249783,460.3500977,5337
30.24458322,-1.596249783,498.553772,5338
30.25291655,-1.596249783,900.6433105,5339
30.26124988,-1.596249783,1280.797363,5340
30.26958322,-1.596249783,845.3760986,5341
30.27791655,-1.596249783,547.0786133,5342
30.28624988,-1.596249783,393.9371643,5343
30.29458322,-1.596249783,384.992981,5344
30.30291655,-1.596249783,455.0436096,5345
30.31124988,-1.596249783,323.6858826,5346
30.31958322,-1.596249783,291.2930908,5347
30.32791655,-1.596249783,266.5125732,5348
30.33624988,-1.596249783,235.7987213,5349
30.34458322,-1.596249783,239.5864716,5350
30.35291655,-1.596249783,269.8910217,5351
30.36124988,-1.596249783,262.6796875,5352
30.36958322,-1.596249783,293.8035583,5353
30.37791655,-1.596249783,385.7470703,5354
30.38624988,-1.596249783,456.3822327,5355
30.39458321,-1.596249783,285.6238708,5356
30.40291655,-1.596249783,277.9255371,5357
30.41124988,-1.596249783,254.5488434,5358
30.41958321,-1.596249783,295.7798157,5359
30.42791655,-1.596249783,369.6616516,5360
30.43624988,-1.596249783,300.973114,5361
30.44458321,-1.596249783,212.3774414,5362
30.45291655,-1.596249783,170.1996155,5363
30.46124988,-1.596249783,118.801651,5364
30.46958321,-1.596249783,111.4026031,5365
30.47791655,-1.596249783,103.884964,5366
30.48624988,-1.596249783,109.0677567,5367
30.49458321,-1.596249783,121.0360718,5368
30.50291655,-1.596249783,203.289444,5369
30.51124988,-1.596249783,310.2184448,5370
30.51958321,-1.596249783,242.2691803,5371
30.52791655,-1.596249783,153.9646912,5372
30.53624988,-1.596249783,149.4815216,5373
30.54458321,-1.596249783,136.443985,5374
30.55291655,-1.596249783,118.3635178,5375
30.56124988,-1.596249783,205.8196716,5376
30.56958321,-1.596249783,114.4247513,5377
